"i_move_id","i_pid_start","i_pid_end","geometry"
88,45986,46157,"01020000206A08000039000000579F5852AAFE2B417BD2B893EFA25841E68049FBA0FE2B412C18D4A7E9A25841DCA706D776FE2B410B5E1AD0E5A25841E4A7A8938FFE2B411AAD40BCE0A25841D2C675017DFF2B41657FB422D5A25841803D0043D8FF2B41DA68AA979FA25841F7D38FF0BCFF2B41874B289C95A2584179769E1D14FF2B418A3FC8DA6EA258418057D47DFEFE2B41D812A9A05DA258416A6487720CFF2B418092FBD556A258413AD0217BAE032C41577D58572EA258418C8FA160C5042C41E4CF32AD21A25841D6128A862D052C41C39B902921A25841B666020267062C418AC2544A17A25841C1B843628B072C41E179DD9A12A2584190C330F3F4082C415F19C9F718A2584166E5B71EA9092C41FBE3AA8015A2584116F520E3520A2C41479E15470BA25841C36D1A0CF40A2C41D46FE924FEA15841EF9B14026F0B2C4167459ED7F0A158415EDB3DCBEA0B2C41581834ECDCA158419E3135BB4E0C2C41192FF57AC3A158416EA8E3D8650C2C41E63EEA70B4A15841853AD1C26F0C2C4188D6DD7F9CA15841211F7AB8530C2C4120C8939F8EA158418639AA6C540C2C41D43435297FA1584122984A81A20C2C41767F6A5A63A158415B6372E1910C2C41ECB70CBC31A15841688EFC9FDC0C2C41AC3EC80BF8A0584138BE8A08020D2C41698AE34AEBA058416CE79FE4400D2C4196FE9958DFA05841D8CE8547AF0D2C41873AF0FAD3A05841DB6971575E0F2C419738DE28B8A05841725893260D102C41E164CAFAB8A05841A3C79B3FB2102C41FA26CC8DBDA058418F217C1947112C4129D03B09B7A0584188967175AE112C416A08DDD7A7A05841DD8A3061CD112C415DA59C7094A0584150E08AA503122C412FA36EF480A0584132BF2B2976122C418F45844171A058419A920B2616132C419ACAD4B165A0584132419A5BCB132C41ADDD388B61A058415825F6B889142C410AAB90FD62A0584172A6D6B63E152C4113E615EC5BA05841920A9400EA152C41E9DA0C3351A058410D1D22D5A6162C412353BCFD4CA05841CE3C582161172C41ED2D1F014EA058414A5C5141C8182C41A4461D8443A05841ED4EC45172192C411A7A1B5D3AA058414409A9DB491C2C416702C5922AA058413771C14FC01C2C4118E6CC3A23A05841DA587991611E2C41ACCE8E6A2AA0584121E08ABA451F2C411B6037EF28A05841BDEBC57932202C4108CA41EB2FA05841A02E6F3EE4272C417F08D19C45A05841B6F82BA747282C41EC3A052C51A05841856D1F3860282C41C001FC9D59A05841"
89,46258,46439,"01020000206A08000039000000CFB842681D282C41908DEA9E4EA05841E456A3FF27282C41F2EEED974AA05841DBE4059150282C41BC9A8CC64AA058416E7AC1F853282C4148D8FD2147A058410004D0ABFD272C41F33C38773CA0584138823C474B212C41AE60096330A05841D900094F0B202C418245EFD52AA058410A81065A701F2C4171BCF6AD24A05841FC648FA4E51E2C41937B9FF024A0584165C7D61B4A1C2C41E297D4B129A058412128DDFDC81A2C419911BB3835A058413444DC41AD192C418C624FDB35A058413437EF1DD6182C41FB7A99C541A05841C73EB7E478172C41A4F8A8384FA0584172B8970125172C41AF58E42951A05841341BBCCE88162C410B3EC54850A05841F76E65200A162C41B447016D53A05841743C86FC01152C4153EA9B2262A05841F5058F7F73142C418F02EB8066A05841625C66645B132C413813AADC60A05841F5FE2D60D4122C41DD9A728867A058410AD847F356122C41906E5E5971A05841EF107B94F5112C412E7220BC7FA0584124B2BD36C3112C415F68497A91A0584112433D5DA3112C417409CD75A4A05841C62F56C056112C41E9382B83B4A05841AADC479A53102C4146EE4C08BAA058416F3A794FD60F2C41CFEBBA8AB5A058417CE7894C5A0F2C41F392AADAB4A058410F0472BF0C0E2C412BF767FECAA05841C62D5233950D2C41B33B8677D4A058413E83C6C4330D2C41323C506DDFA058412EEF1A93F30C2C410602F44FEDA0584136415B94980C2C4108A63A5B2FA15841A5EE54A5A50C2C41D42159FF67A1584164DE33B5550C2C41C3B8E5BD85A15841BEB38A438B0C2C41AA6706CAA5A15841A1E3B3AB7B0C2C41675E12DFB7A1584138CEB198480C2C413D004F47CBA15841A9E540FE050C2C416BBDA93CDBA15841AC481826520B2C4199A57E9FF5A15841663F3CC5CF0A2C412BBD504A02A258414EFD10C399092C415DF5590217A25841B4324554EC082C419D7546CF19A25841725AE66B97072C41BC97978214A25841C93FBC0235062C416711FCDD1AA25841481BD46214052C41F30141D924A2584128C4B7B1C2042C41F67DF7462AA2584188D84DFB55042C41A5422C302BA258418C7B31E732032C419444C99A34A258417478FFD004FF2B415A0920B15AA258411A1E5BC5D1FB2B41FAA2CD8174A25841BE19F594DDFA2B416893E1F77EA258416B420023CAFA2B41910D72BC85A258411CD964F8F5FA2B41E1A97DD88DA2584195E1747BCAFA2B416FF76DDFAAA25841652B9D3B24FB2B41AFAF495AC6A25841"
90,46500,46552,"01020000206A0800000A000000093FB41919FE2B418846113DFAA2584129657A1A5AFE2B41DA98F3ADF1A25841443693E55EFE2B4144D82299EEA25841A6F3598B83FE2B411CB4B16AF2A258417C2F21491FFF2B410C87DA8AE8A2584159C00CC875FF2B41C990A38AE5A25841F26BF3D289FF2B41C26363CBDAA2584174E5DEC4ACFF2B410E87299DD7A258418A432AAA69002C4187F03C9ED5A25841467BB5EC1C012C4162FF99BFDCA25841"
91,47874,47886,"01020000206A080000050000007B426CBDEC002C416F497407E6A258415BEFC912E8002C4183BFCBB8E7A25841785F3A4C2F012C41455491CDE7A25841EA8BF8E91E012C413DD7781CEBA25841BA4F5A802F012C419C925BBDEBA25841"
92,47911,47968,"01020000206A0800000900000041162496AC012C412D456CCFFEA25841405DDD27B4012C41FF1E72050BA35841DB2DF470A2012C4160B9B34410A358416753C5EA55012C41E216701215A358412115F69529012C41656496E51AA358418090CEEF06012C41608C54291BA35841EDEBF9B30D012C419C36A42E1DA35841A2BA662797002C41D243A6EE28A35841B53EDC15B4002C418831A48F35A35841"
93,48326,48419,"01020000206A0800000B000000656F22B5BC002C41222BE40A30A358413C70E4E28D002C41699A23162CA35841240F170D80002C41E56CAB4127A35841044F220884002C41B6910C4C08A35841510C687A75002C4155E7932804A35841081F1E39BFFF2B4181EA1DB607A35841521D94626DFF2B41C6DD976304A35841EA30BD0870FF2B41DE3F719D0DA35841365ED0EC1DFF2B41F2B5EBCA11A35841461A32D065FE2B41D14DE1E60EA35841F4268FFF4BFE2B415BC7B8AF0BA35841"
94,48501,48517,"01020000206A0800000800000064A3C67897FD2B413559B56904A3584197B03FF08FFD2B4113FFA084FFA25841D06BC45AA8FD2B410739E472FDA258418AE9C207FAFC2B4148876402FDA25841B014B85C9AFC2B4173BA63D702A3584190CAADB1E7FA2B419491E57900A358414811867F94FA2B41CA6D7682FAA25841675FB0F584FA2B417BAB53B5EDA25841"
95,49598,49779,"01020000206A080000410000006A03D970A4FA2B4194B017B3F9A25841A157AC9886FC2B4103888D5602A358416DA0A0C2EFFC2B417E211345FCA2584193298ACBCEFD2B41930D4B0407A35841932BE20DEBFD2B41C2FCB63214A3584130082D5A06FE2B4118925CFE13A358412F42F519E9FD2B41DAC8C5260DA35841420B1FFFDBFD2B415D87306CEDA258419BA0CE1ABBFE2B41FECA1FB4DEA258418A52C85135FF2B41EC0C727FD9A25841BECF45453CFF2B41D655C1EB77A25841C32DD50C02FF2B41E757113869A258419212EEB004FF2B411905606757A25841483934B922042C41930FB0F129A25841FE82C64E75042C413ADE56ED26A2584164E208BCB0042C4148E6516B22A25841C4454B6809052C4184FDE2E622A258411EB3036CB5062C41318A9F2215A25841841203E160072C410DF59BD512A258419A4FC09452092C41AE91FA9718A25841F70CE284EC092C41871F3E8A11A258417934E6EA050B2C417FCBD517FCA15841567BE4277C0B2C410EC90FD1EEA15841D2A792C4DA0B2C41DFE093DCDFA15841EAD80D6F220C2C410B870A87D0A15841188C3524550C2C417DFF5D57BFA158412D8402E66E0C2C41C8418B41A3A15841F2E803B34B0C2C41860513B588A15841307CECD9650C2C415CF94A0D7AA1584143B8BE51970C2C4100682D686BA158414994F056A10C2C41AFB82C5B5CA1584153AC7A31900C2C4119A00DEC34A15841CB841E4D9D0C2C4120DBCD3724A158419D244ACFE50C2C41CC89EE82F1A05841A0531C402B0D2C41AC5838C0E1A058413B3D1B9D960D2C41DF935E07D5A05841AA5EC005210F2C412059AF04BAA058416CDBBE02B20F2C41F832A1F4B6A058413321329047102C4190E0CED4BBA05841AAE0F7A5E5102C4110253E69BDA0584121DE0F9A6F112C41B6970DD1B2A05841E401C696AF112C41AEC76729A0A05841E94DC7BBCE112C41617FD00B8BA058412371A0162C122C411E3C155678A0584109DA35C1BE122C419FC762C56AA05841E070EDC668132C411F64888F63A05841576AF5861C142C41659B3D6566A058413D4B2AC8CD142C413C65331965A05841EAB46C5208162C41B1C52A6652A058413415B11935172C419BB4D29F52A058412A5CEA52A2172C41C2F9C40D50A058412A4789D78D182C4199D98A0648A05841F05A54EC1B192C413ADC148240A05841604DDAEEBC1A2C41EA4512FE37A05841D7038AABE91A2C4175122D043BA0584165A33BDF261C2C41ED43B96132A05841CAE4E430861C2C4180DC027429A05841CCFCA362DB1E2C41E490C7BC28A0584137AD682B4F1F2C417000FF1327A05841DD32D89BC41F2C41A92EF2762CA058419A90EA1043212C414D81C68632A058415353A17FC3212C41D1A4620937A058410DD2F184D0272C415A0F627B2AA05841F58EC178DC272C41E32DC34C45A058412461713938282C4139966F0E51A05841"
96,51024,51468,"010200000019000000CDCCCCCCAC012C4100000040FAA258419A99999986012C410000004000A358419A9999992A012C410000008001A358419A99999918012C4100000080FEA2584133333333DE002C410000008004A3584100000000C5002C41000000C0FCA2584133333333AC002C4100000000FDA258419A99999987002C41000000401DA358410000000083002C41000000C01AA35841CDCCCCCC6C002C41000000C019A358413333333320002C410000008027A3584133333333CEFF2B41000000C028A35841CDCCCCCC99FF2B41000000802DA358413333333386FF2B41000000402AA358413333333373FF2B41000000C02BA35841CDCCCCCC71FF2B410000004029A358419A9999994AFF2B41000000802BA358419A99999947FF2B410000004025A358416666666630FF2B410000008028A3584166666666C2FE2B41000000402FA35841CDCCCCCCE4FD2B410000004035A35841333333335BFD2B41000000403DA358419A99999921FD2B41000000C039A3584133333333C8FC2B41000000403AA3584100000000A3FC2B410000000038A35841"
97,51747,52090,"010200000017000000CDCCCCCC1CFC2B410000000032A358419A999999BFFB2B410000000032A3584166666666C7FA2B41000000C02AA35841000000002CFA2B41000000402AA35841CDCCCCCC82F92B410000008026A3584100000000D8F82B410000000029A35841CDCCCCCC4BF82B410000004030A3584100000000ADF72B41000000C03DA35841333333337FF72B410000008044A358419A99999977F62B41000000C088A35841333333330DF62B41000000809DA358419A9999993AF42B4100000040D9A358413333333358F32B4100000000E5A358419A99999927F32B4100000000E4A358416666666655F22B4100000080EEA3584133333333FCF12B4100000080F4A35841333333337BF12B41000000C001A458419A999999F5F02B410000000007A458419A9999998CF02B410000008005A458413333333392F02B410000000008A458419A99999980F02B41000000400AA458419A9999993CF02B410000000006A45841333333331AF02B41000000400AA45841"
98,52176,53177,"0102000000180000000000000091EF2B41000000000EA458416666666608EF2B41000000C012A458419A99999997EE2B41000000401BA45841333333336BEE2B41000000C01AA458419A9999994BEE2B41000000C01DA4584100000000F5ED2B41000000C01EA4584166666666FEEC2B410000008035A4584133333333C3EB2B41000000803FA458410000000094EB2B410000008042A458419A99999915EB2B41000000403FA4584166666666D3EA2B410000008044A45841CDCCCCCCB1EA2B41000000004CA458410000000095EA2B41000000804EA458419A99999932EA2B41000000C064A4584133333333F9E92B41000000C067A45841CDCCCCCC87E92B41000000405FA45841CDCCCCCC84E92B41000000405CA45841CDCCCCCC58E92B41000000805BA45841CDCCCCCCE7E82B41000000804CA45841000000008FE82B410000008044A458413333333347E82B41000000C037A4584133333333E2E72B41000000402CA45841CDCCCCCCACE72B410000008021A458416666666658E72B41000000C016A45841"
99,53432,53552,"010200000003000000666666667CE62B41000000802AA458419A99999942E62B410000004023A4584166666666FDE52B41000000400DA45841"
100,53676,54016,"0102000000060000009A999999C6E52B41000000C01CA4584166666666C6E52B41000000402EA4584166666666EDE52B41000000803FA45841CDCCCCCC67E52B410000000031A45841000000003CE52B410000000029A45841CDCCCCCCCAE42B410000004006A45841"
101,54341,54686,"010200000005000000CDCCCCCC4EE42B41000000401AA458419A99999990E42B410000000033A458413333333398E42B410000000048A45841CDCCCCCC1DE52B410000000067A458416666666648E52B41000000C07AA45841"
102,54921,55083,"0102000000040000009A999999EAE42B41000000407FA458416666666616E52B41000000808FA4584133333333ABE42B410000004081A45841666666667AE42B41000000C073A45841"
103,55297,55468,"010200000005000000333333333BE42B410000000083A458416666666638E42B41000000808DA45841CDCCCCCC75E42B41000000809EA45841333333332FE42B41000000C0AFA458413333333343E42B4100000000B6A45841"
104,55826,55903,"01020000000300000000000000D8E42B4100000000E6A4584100000000D4E42B4100000080EDA458416666666601E52B4100000000F6A45841"
105,56109,56283,"010200000005000000000000005AE52B410000008016A558419A999999ACE52B41000000001CA5584100000000DBE52B410000004022A558413333333323E62B410000004038A55841CDCCCCCC48E62B41000000803EA55841"
106,56394,56944,"01020000000D000000000000005CE62B410000000050A55841333333339AE62B41000000805DA558413333333325E72B410000000072A558413333333378E72B41000000407BA558416666666684E72B410000000081A5584166666666C9E72B41000000008DA5584133333333F0E72B41000000C08DA55841CDCCCCCC2DE82B410000004097A55841000000007EE82B410000008099A5584166666666B5E82B4100000040AFA5584133333333D4E82B4100000080B2A558416666666606E92B4100000080BDA558419A9999995AE92B4100000000C4A55841"
107,57044,57188,"01020000000400000066666666D6E82B4100000080C3A5584166666666A3E82B4100000080BEA558419A99999966E82B4100000000BDA55841CDCCCCCCEFE72B4100000080B1A55841"
108,57466,57675,"010200000008000000666666669EE72B41000000C0C8A558419A999999D0E72B4100000040D2A5584133333333C7E72B4100000040D6A5584166666666DBE72B4100000080DCA558419A99999901E82B4100000080DFA558416666666604E82B41000000C0E1A558410000000022E82B41000000C0E1A558419A99999986E82B4100000000F2A55841"
109,58087,58669,"01020000000E000000333333333CE82B4100000040E4A5584100000000D0E72B4100000040D9A55841CDCCCCCCD7E72B4100000000D0A558416666666672E72B4100000080C3A558416666666653E72B4100000040AAA55841CDCCCCCC9EE72B41000000C0A6A558419A999999ACE72B41000000C0ACA558419A999999CEE72B4100000000B1A558413333333330E82B41000000C0B6A558410000000095E82B4100000080C1A5584100000000EFE82B4100000000C6A55841CDCCCCCC6FE92B4100000000C6A55841CDCCCCCC1BE92B4100000000C1A558419A999999F9E82B4100000040BBA55841"
110,58789,59149,"01020000000900000066666666B2E82B4100000040ACA55841000000008BE82B41000000409AA55841666666666AE82B410000000098A55841CDCCCCCC3AE82B410000004098A55841CDCCCCCCEDE72B41000000C08CA558419A999999A5E72B41000000008BA55841CDCCCCCC8CE72B41000000007FA55841CDCCCCCCB8E62B410000004063A55841666666666BE62B41000000C051A55841"
111,59240,59382,"010200000006000000CDCCCCCC49E62B410000008040A558419A99999929E62B41000000803CA558419A9999991EE62B41000000C031A55841CDCCCCCC03E62B41000000002AA55841CDCCCCCCBAE52B41000000401DA55841000000006BE52B41000000C016A55841"
112,59559,59694,"01020000000600000066666666FCE42B4100000080F7A45841CDCCCCCCD7E42B4100000040F1A45841CDCCCCCCCFE42B41000000C0EAA4584100000000F7E42B4100000080DFA45841CDCCCCCCF7E42B41000000C0D9A4584100000000BBE42B4100000080D6A45841"
113,59799,60019,"010200000008000000CDCCCCCC83E42B4100000080C6A458419A99999989E42B4100000000C1A458413333333362E42B4100000000BEA45841CDCCCCCC37E42B4100000080B3A458413333333358E42B4100000000A7A458413333333376E42B41000000C0A1A45841666666663EE42B41000000408BA45841000000004CE42B410000000084A45841"
114,60262,60303,"0102000000040000003333333394E42B41000000407EA4584100000000C4E42B410000008082A458419A999999D3E42B410000008088A4584166666666E9E42B41000000C08AA45841"
115,60392,60434,"010200000002000000CDCCCCCCEDE42B41000000807AA4584133333333BEE42B41000000C06AA45841"
116,60614,61005,"01020000000A000000CDCCCCCC30E52B410000008069A45841CDCCCCCCDBE42B41000000C05AA458416666666697E42B41000000404AA458413333333397E42B410000000035A458413333333361E42B410000008022A458419A99999943E42B41000000400EA458419A99999941E42B410000004007A458419A9999995EE42B41000000C008A458419A999999A2E42B410000000017A4584166666666AEE42B410000000006A45841"
117,61096,61377,"01020000000900000033333333F2E42B410000008014A45841333333330BE52B41000000C01AA45841CDCCCCCC09E52B41000000401FA458419A99999956E52B41000000C02EA4584100000000DDE52B410000004040A458419A999999E5E52B41000000803EA4584133333333B5E52B41000000002FA4584133333333A6E52B41000000401AA4584133333333C5E52B41000000C00CA45841"
118,61467,62406,"0102000000140000003333333321E62B410000000019A45841CDCCCCCC65E62B410000004029A4584133333333BCE62B41000000402DA4584166666666CCE62B410000000020A45841CDCCCCCC0CE72B41000000000CA45841666666662AE72B410000008009A458419A9999996AE72B41000000401AA4584133333333ECE72B41000000402DA4584100000000AFE82B410000008043A45841CDCCCCCC3DE92B410000008058A45841CDCCCCCCF6E92B410000008067A45841000000001FEA2B410000008067A45841333333334BEA2B410000008062A458419A9999996BEA2B41000000005BA458419A99999973EA2B41000000C052A458416666666602EB2B41000000803EA458419A999999D7EB2B41000000803FA45841CDCCCCCC3EEC2B41000000403CA458419A999999EEEC2B410000008034A458419A999999C1ED2B41000000C023A45841"
119,62497,63352,"01020000001D0000003333333342EE2B41000000801CA458419A99999954EE2B41000000C01DA45841CDCCCCCC78EE2B410000000019A458419A999999B7EE2B410000004017A4584100000000B0EF2B410000000006A45841CDCCCCCCB4EF2B410000008008A45841CDCCCCCCC6EF2B410000004000A4584166666666D6EF2B4100000080FEA358419A999999E2EF2B4100000080FFA3584133333333EFEF2B41000000C0F5A35841000000007FF02B410000008008A458419A9999999AF02B41000000C007A458419A9999991DF12B41000000800CA45841333333335BF12B41000000C007A4584133333333BBF12B4100000080FBA3584100000000C9F12B4100000040F5A358413333333342F22B41000000C0EDA358419A99999980F22B4100000000E1A35841CDCCCCCC73F22B4100000000D3A35841CDCCCCCCC6F22B4100000080B5A3584166666666C2F22B4100000080AAA35841CDCCCCCC63F32B41000000C0A8A358419A99999925F42B4100000040ADA358416666666634F42B4100000000A9A35841CDCCCCCCA6F42B41000000809EA3584133333333A2F42B41000000809CA35841000000000CF52B410000004093A358410000000063F52B410000000096A358419A99999986F52B4100000080A0A35841"
120,63539,64910,"0102000000200000006666666651F62B41000000C08DA358410000000061F72B41000000C047A358419A999999DFF72B410000008035A358419A99999978F82B41000000002DA358419A9999999FF82B410000000027A3584100000000AAF92B410000004024A358419A999999E4F92B41000000801CA358410000000076FA2B41000000C019A35841CDCCCCCC51FB2B410000004021A358419A9999998CFB2B41000000001FA3584100000000E8FB2B410000000023A35841CDCCCCCCBEFC2B410000000027A358419A999999F1FC2B410000004025A358419A9999993FFD2B41000000C025A3584100000000A1FD2B41000000402AA35841333333330EFE2B410000000027A35841666666664EFE2B41000000802BA35841000000001DFF2B41000000C02AA358416666666677FF2B410000000022A358416666666605002C41000000C024A358419A9999993A002C410000008023A358419A99999955002C410000004009A35841333333339E002C41000000C000A3584100000000E9002C4100000080F0A258410000000000012C4100000040E7A25841CDCCCCCC44012C41000000C0DAA25841CDCCCCCC93012C41000000C0DCA25841CDCCCCCCA9012C41000000C0C5A258419A999999E2012C4100000040BCA2584133333333EE012C4100000040B7A258410000000031022C4100000000B0A258419A99999949022C4100000040B1A25841"
121,65043,65076,"0102000000030000009A999999B8022C41000000809BA25841666666669F022C41000000C0A2A25841CDCCCCCC94022C41000000C0BDA25841"
122,65167,65756,"0102000000280000009A999999E8F82B410000008012A35841CDCCCCCCE5F82B410000000017A3584166666666CDF82B41000000C0FCA25841CDCCCCCCD7F82B4100000040F7A2584166666666B0F82B41000000C0DDA258410000000095F82B41000000009AA258410000000079F82B410000004094A258413333333348F82B41000000C092A2584133333333D0F72B410000008099A2584100000000D4F72B410000000095A25841CDCCCCCCB9F72B410000008095A258419A99999980F62B41000000009EA25841333333335BF52B41000000C0A8A25841000000003CF42B4100000040AFA258413333333310F32B41000000C0B1A258419A9999999CF12B4100000000B9A25841CDCCCCCC53F12B4100000040B3A2584166666666A0F02B410000008098A258413333333356F02B410000000095A258413333333328F02B41000000808DA258419A999999F9EF2B41000000008DA258419A99999990EF2B41000000C093A25841CDCCCCCCF0EE2B41000000409AA258413333333372EE2B4100000000B3A258419A9999993CEE2B4100000000B9A25841333333330DEE2B4100000000BAA258419A999999BEEC2B41000000C0A4A258419A99999944EC2B4100000040A2A25841CDCCCCCCEBEB2B41000000809DA258416666666617EB2B41000000C08CA258416666666695EA2B410000008085A258410000000034E92B410000000062A2584166666666F3E82B41000000005FA2584166666666C0E82B41000000405FA2584133333333A7E82B41000000405BA258416666666698E82B410000000054A25841CDCCCCCC96E82B410000004047A258419A999999A4E82B41000000C045A2584100000000A5E82B41000000803EA2584100000000C8E82B41000000403CA25841"
123,65943,66564,"0102000000180000006666666663E82B410000000030A258419A99999984E82B410000004001A25841CDCCCCCCB0E82B4100000040EFA15841CDCCCCCCABE82B4100000080C5A15841666666668EE82B4100000000B4A1584133333333BCE82B4100000000A7A1584100000000D4E82B41000000407FA1584166666666D0E82B410000004068A15841333333330BE92B410000000030A15841000000000AE92B41000000400FA158419A99999938E92B4100000040ABA05841CDCCCCCC2DE92B41000000809AA05841333333330DE92B41000000808EA05841CDCCCCCC27E92B41000000005FA05841CDCCCCCCAAE82B41000000C047A058419A9999996DE82B410000000041A05841CDCCCCCC46E82B410000000037A058419A99999913E82B410000008036A05841CDCCCCCCB5E72B410000008031A058419A99999957E72B41000000C031A05841666666662DE72B41000000402EA05841CDCCCCCCE1E62B41000000002EA0584133333333D8E62B410000004029A058419A999999E9E62B41000000C02BA05841"
124,66699,67139,"01020000001B0000009A999999FDE82B410000004056A058410000000033E92B41000000005FA058413333333345E92B410000008065A05841000000004EE92B410000000076A058419A99999941E92B410000008083A05841CDCCCCCC6CE92B410000004097A058419A99999967E92B41000000C0A2A058419A9999994CE92B4100000040A5A05841666666663DE92B4100000080B0A058419A99999931E92B4100000000F2A05841CDCCCCCC18E92B41000000C011A158413333333309E92B41000000404BA1584133333333E4E82B41000000406EA1584100000000F7E82B41000000007AA1584166666666ECE82B41000000C096A1584166666666CBE82B4100000040A8A1584100000000A8E82B4100000040E5A1584100000000A6E82B4100000000EBA1584100000000C0E82B4100000000F3A1584133333333AFE82B41000000C0F4A1584100000000C3E82B41000000C0FBA1584133333333A1E82B410000008017A258419A9999996EE82B410000000023A25841CDCCCCCC5DE82B41000000C031A258413333333379E82B410000004042A2584100000000A1E82B410000004047A258419A999999A9E82B41000000804EA25841"
125,67385,68326,"01020000004A0000006666666607E92B41000000805DA2584100000000C9E92B410000000074A25841CDCCCCCCBBEA2B410000000088A2584100000000A3EB2B410000004098A25841CDCCCCCC28EC2B41000000409CA258416666666653EC2B41000000C0A0A25841CDCCCCCCA8EC2B41000000C0A1A25841CDCCCCCCBAED2B41000000C0B8A258419A99999933EE2B41000000C0B5A25841CDCCCCCC71EE2B4100000000ACA258413333333395EE2B41000000C0A0A258416666666643EF2B410000000093A25841666666667BEF2B410000000091A25841CDCCCCCCA2EF2B41000000808BA258419A999999C3EF2B41000000408CA258413333333314F02B410000000095A258413333333328F02B410000000096A258410000000032F02B41000000C093A25841000000006DF02B410000008096A25841CDCCCCCCFFF02B41000000C0A4A258416666666642F12B4100000040A7A258413333333389F12B41000000C0ADA25841CDCCCCCCADF12B41000000C0ABA2584133333333F0F12B4100000000A2A25841000000004FF22B4100000000A3A258419A999999A6F22B4100000040A1A2584166666666AAF22B4100000040A8A25841CDCCCCCCDAF22B4100000080ACA25841000000002DF32B4100000040ADA258419A99999966F32B41000000C0A6A25841CDCCCCCC92F32B4100000000A6A258413333333323F42B4100000080ADA2584100000000B8F42B4100000040AFA25841CDCCCCCC26F52B4100000080A9A258419A9999999BF52B41000000C0A8A258419A9999995EF62B41000000C0A2A25841000000009AF62B4100000000A3A2584166666666EEF62B41000000009BA25841CDCCCCCC3BF72B410000000097A258413333333372F72B410000004097A25841CDCCCCCC03F82B41000000C091A258419A99999910F82B41000000408FA25841CDCCCCCC4EF82B41000000C08EA25841000000006CF82B410000004091A25841000000009AF82B4100000080A1A2584100000000A3F82B4100000080D1A258413333333300F92B410000000019A358419A9999991CF92B41000000C022A358413333333347F92B410000000026A35841CDCCCCCC16FB2B41000000802EA35841666666666CFC2B410000004037A35841000000007BFC2B41000000C039A3584100000000A1FC2B41000000C038A35841CDCCCCCCD0FC2B41000000003BA35841CDCCCCCC8FFD2B41000000403DA35841CDCCCCCC4BFE2B410000000047A358416666666695FE2B410000000047A358416666666681FF2B41000000C04CA3584133333333E9FF2B41000000C04DA358416666666627002C410000008048A35841333333334A002C410000008037A35841000000005E002C410000004034A35841666666667E002C41000000400BA35841CDCCCCCC21012C410000008005A35841CDCCCCCC72012C410000000000A358419A9999991E022C4100000040EEA25841CDCCCCCC9E022C4100000080DCA258413333333385022C4100000080D7A25841333333336C022C4100000040D6A258416666666652022C41000000C0CBA258419A99999913022C41000000C0C7A258419A999999F6012C4100000000C3A2584100000000EF012C4100000040B8A258413333333324022C4100000080B2A25841"
126,68399,69500,"01020000002F000000333333330E002C410000000053A3584100000000A1FF2B410000000051A35841000000000EFF2B410000008040A358419A999999DBFE2B410000008043A358419A99999985FE2B410000004041A35841CDCCCCCCECFD2B410000004046A35841CDCCCCCCB6FD2B41000000403FA358413333333343FD2B410000008039A35841000000002FFC2B410000008033A35841CDCCCCCC22FB2B410000004033A35841CDCCCCCC11FA2B41000000002FA35841CDCCCCCCA0F92B41000000C029A358413333333379F92B41000000C029A358419A9999993CF92B41000000C025A3584166666666EFF82B41000000000AA358419A999999A5F82B4100000000E5A258419A99999995F82B4100000040D5A258419A99999990F82B410000000098A258419A99999976F82B410000008092A258419A9999994DF82B410000008092A2584166666666DDF62B4100000080A1A258419A99999918F62B4100000040A7A258416666666669F22B4100000000B6A25841CDCCCCCC8EF12B4100000080B6A2584133333333F3F02B4100000080A6A258419A9999999EF02B410000008098A25841333333333DF02B410000008091A25841333333333BF02B41000000C08BA258416666666605F02B410000004087A2584100000000BEEF2B41000000C07BA258416666666682EF2B410000004078A258413333333366EF2B41000000C06FA25841333333333CEF2B41000000006CA25841CDCCCCCC0EEF2B41000000006BA258419A999999AEEE2B41000000C05CA25841666666664DEE2B41000000005AA25841CDCCCCCC4CEE2B410000000051A258419A99999911EE2B41000000C048A25841333333338CED2B41000000403FA25841CDCCCCCC65ED2B41000000003FA258413333333338ED2B410000000037A258416666666657EC2B410000008025A2584166666666F2EB2B41000000C020A258419A999999A7EB2B410000008019A25841CDCCCCCC46EB2B410000000017A25841CDCCCCCC3AEB2B410000000014A258419A99999997EA2B410000008009A25841"
127,69595,70376,"01020000000C000000CDCCCCCC16EA2B410000008002A2584133333333EAE92B410000000004A2584100000000B0E92B410000000000A25841CDCCCCCC45E92B410000000001A258419A99999923E92B4100000080FDA1584100000000CEE82B41000000C0FFA158419A999999BBE82B41000000C0F8A1584133333333A5E82B41000000C0B8A1584133333333C3E82B4100000000AFA15841CDCCCCCCD9E82B41000000C099A158419A999999F4E82B410000000055A158419A9999993CE92B4100000080EFA05841"
